201702423,奚双,531084200009031044,男,汉,中共预备党员,重庆市,重庆市开封市郾城区沈秀,241614,2000/09/03,16811152264,qwjoccudf@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,582,n
201702424,陶伟,629306199903085738,男,汉,共青团员,青海省,新疆维吾尔自治区濮阳市淇县郑第,742359,1999/03/08,19386069824,sainglt@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,博士,定向,英语,六级,451,n
201702425,彭叕,526615199507273969,女,汉,中共党员,宁夏回族自治区,山西省南阳市中原区何军,393785,1995/07/27,16359091393,izutljwv@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,硕士,定向,英语,四级,451,n
201702426,华雨个,586402199708246994,女,汉,中共党员,广西壮族自治区,云南省安阳市睢阳区卫吉鑫,625257,1997/08/24,19129763739,vbhwnc@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,六级,428,n
201702427,苏芳杰,107624199706019523,男,汉,共青团员,海南省,香港郑州市梨林镇曹洋娜,856176,1997/06/01,16413672224,nergpzex@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,硕士,定向,英语,四级,440,n
201702428,尤翁,368517199901149844,女,汉,中共党员,广东省,新疆维吾尔自治区商丘市舞阳县华金水,732469,1999/01/14,17052374957,aijwiys@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,硕士,定向,英语,四级,493,n
201702429,陈双,987587200012225018,男,汉,中共党员,内蒙古自治区,安徽省洛阳市长垣市郑双八,454444,2000/12/22,11809535368,cesuzxcyi@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,619,n
201702430,武金,683279199708157028,女,回,中共预备党员,台湾省,香港漯河市封丘县郎几,675187,1997/08/15,13996962040,xljukke@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,非定向,英语,六级,599,n
201702431,孔翁,102695199710163895,男,汉,中共党员,甘肃省,安徽省平顶山市南乐县武水,125618,1997/10/16,17965096473,zwfdnbqkj@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,508,n
201702432,尤的,869513199509079610,男,汉,共青团员,海南省,江苏省漯河市浉河区葛敏,256372,1995/09/07,18230632770,fkzbxm@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,567,n
201702433,范艳几,921312199606035351,女,汉,中共党员,青海省,上海市漯河市上街区苏是强,561252,1996/06/03,10975394353,zjuueq@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,597,n
201702434,郎鑫敏,008323199802035899,女,汉,中共党员,澳门,辽宁省平顶山市承留镇武娜,286363,1998/02/03,17570626320,ibxmolxwy@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,626,n
201702435,孙英,865302199503056944,女,汉,共青团员,广西壮族自治区,江西省新乡市确山县朱英娜,338134,1995/03/05,18645815102,eqgxvevhu@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,578,n
201702436,钱静娜,392046199910110267,女,汉,共青团员,辽宁省,天津市焦作市瀍河回族区严节吉,955488,1999/10/11,16528572819,kszrtdit@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,451,n
201702437,秦洋娜,595273199604189490,男,汉,共青团员,新疆维吾尔自治区,澳门济源市红旗区武艳洋,881632,1996/04/18,15894385800,hbvvjvd@163.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,614,n
201702438,冯叕,869795199506211514,女,汉,共青团员,陕西省,宁夏回族自治区济源市平舆县张英,719682,1995/06/21,12274753084,nvkdrcx@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,482,n
201702439,华又,957161199511196494,男,汉,共青团员,西藏自治区,陕西省平顶山市正阳县曹的,187943,1995/11/19,14620258915,werjszll@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,六级,582,n
201702440,郎敏勇,693466199710028429,男,蒙古,中共预备党员,新疆维吾尔自治区,青海省许昌市新安县郎洋,556362,1997/10/02,17374044548,scwhluol@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,硕士,定向,英语,四级,502,n
201702441,尤叕,046195199610257791,男,汉,共青团员,内蒙古自治区,内蒙古自治区郑州市平桥区云金,123653,1996/10/25,15838096000,axjzqgzf@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,493,n
201702442,严杰几,851589199707191357,女,汉,共青团员,贵州省,香港安阳市通许县朱双水,819851,1997/07/19,18656405487,zmsewltzw@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,434,n
201702443,葛水,321361199801276510,女,汉,共青团员,新疆维吾尔自治区,河南省漯河市睢阳区云金强,965468,1998/01/27,17827539179,calleobx@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,492,n
201702444,曹静,470710199906309197,男,汉,共青团员,浙江省,黑龙江省南阳市登封市褚鑫敏,637553,1999/06/30,16132947119,bmosheuz@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,六级,623,n
201702445,华洋,563735199504306585,女,汉,共青团员,宁夏回族自治区,台湾省焦作市太康县奚吉,229539,1995/04/30,17230392875,vcmdqts@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,硕士,定向,英语,四级,633,n
201702446,华双是,488837199807297900,女,汉,共青团员,福建省,澳门鹤壁市光山县潘叒的,665942,1998/07/29,14485111896,hbtucg@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,六级,560,n
201702447,陈个,156962199604259756,女,汉,中共预备党员,重庆市,山东省焦作市孟津县陈雨,884179,1996/04/25,10377458276,swgtzeey@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,522,n
201702448,褚勇,529463199609260756,男,汉,中共预备党员,海南省,陕西省信阳市西峡县钱个勇,363731,1996/09/26,15467808420,wsmqcprvt@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,六级,477,n
201702449,赵是叕,505090199509255842,男,汉,中共党员,宁夏回族自治区,河北省平顶山市太康县施是,923926,1995/09/25,13939628466,ugcqrrhks@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,442,n
201702450,姜金,216245200010173713,男,汉,中共预备党员,黑龙江省,上海市开封市偃师市魏杰,829532,2000/10/17,12616456432,yrkiibzm@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,485,n
201702451,云娟吉,975481199705233865,男,汉,共青团员,安徽省,辽宁省焦作市虞城县孔几,298382,1997/05/23,16905582755,kjuqfgntw@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,638,n
201702452,冯吉叒,786908199711191100,男,汉,共青团员,广东省,广西壮族自治区焦作市郾城区褚八宇,533781,1997/11/19,11702094102,hpdkwi@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,六级,520,n
201702453,蒋强,839337199904226993,男,汉,中共预备党员,河南省,陕西省商丘市克井镇郎军杰,743741,1999/04/22,10901706622,mxdnoespm@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,硕士,定向,英语,六级,486,n
201702454,秦水,371977199606014087,女,汉,中共党员,四川省,陕西省鹤壁市汝州市金第,288281,1996/06/01,12547821209,nrusgf@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,467,n
201702455,彭八,188210199609213751,女,汉,中共预备党员,海南省,北京市开封市唐河县范伟,245313,1996/09/21,18632169621,lkyadf@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,硕士,定向,英语,六级,470,n
201702456,卫翁的,696433199912120671,女,汉,中共党员,内蒙古自治区,吉林省信阳市天坛街道奚叕艳,166393,1999/12/12,11115948492,lguagllj@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,506,n
201702457,潘八,640588199707264682,男,汉,共青团员,天津市,香港驻马店市栾川县魏娜芳,265825,1997/07/26,18261828350,nmymcikw@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,487,n
201702458,王秀,183754199706227349,女,汉,中共预备党员,江苏省,上海市许昌市唐河县华叒吉,574611,1997/06/22,18599345717,jqhilpoec@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,445,n
201702459,潘翁英,722906199808160555,女,汉,共青团员,甘肃省,湖北省济源市卧龙区蒋叕,812811,1998/08/16,10950528008,hggpxlo@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,非定向,英语,六级,518,n
201702460,钱八,161617199908077689,男,汉,中共党员,广西壮族自治区,台湾省开封市湖滨区张鑫,689477,1999/08/07,12288846663,rxfrytch@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,六级,578,n
201702461,姜又的,121103199708314638,女,土家,中共预备党员,青海省,广东省开封市禹王台区尤个宇,585896,1997/08/31,17438672671,nmeeszeir@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,469,n
201702462,潘八艳,239933199802215536,女,汉,中共党员,福建省,青海省濮阳市文峰区葛翁几,227757,1998/02/21,13486268677,fxaavern@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,硕士,定向,英语,四级,498,n
201702463,葛翁,093650199907021963,女,汉,中共党员,宁夏回族自治区,甘肃省南阳市西峡县沈鑫的,138435,1999/07/02,17813492147,iqjiembr@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,六级,632,n
201702464,苏叒,613580199710177593,女,汉,共青团员,湖南省,台湾省焦作市范县范又敏,492394,1997/10/17,15137095844,aunbdx@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,非定向,英语,六级,438,n
201702465,魏第个,511083199608132074,女,汉,中共预备党员,江苏省,黑龙江省濮阳市鹿邑县李个八,917478,1996/08/13,19858273389,cumzwm@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,硕士,定向,英语,六级,628,n
201702466,王吉,533598199911026147,男,汉,中共党员,辽宁省,河北省信阳市鄢陵县郑节杰,677395,1999/11/02,19381182064,wnsmqg@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,433,n
201702467,曹娜伟,571616199805246806,女,汉,共青团员,澳门,新疆维吾尔自治区信阳市光山县张个,563292,1998/05/24,13732354394,xtyjkek@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,516,n
201702468,沈双吉,147164199901094458,男,汉,共青团员,山东省,澳门驻马店市涧西区何敏,376842,1999/01/09,17085753623,coythixb@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,637,n
201702469,金金三,980346200001275315,男,汉,共青团员,天津市,广东省濮阳市洛龙区潘勇,539254,2000/01/27,13428727409,faniiti@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,硕士,定向,英语,六级,532,n
201702470,褚宇,551651199508309968,男,汉,中共预备党员,湖北省,贵州省驻马店市郾城区孙秀英,128931,1995/08/30,19356495527,rgxbvp@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,578,n
201702471,陶英,930341200005212232,男,汉,中共党员,浙江省,山东省郑州市汝州市秦静八,928435,2000/05/21,14470349199,qnnrnv@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,硕士,定向,英语,六级,618,n
201702472,范几几,600142199504168542,男,藏,中共预备党员,贵州省,云南省南阳市舞阳县郎节是,966837,1995/04/16,14048434738,cwrfyqpr@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,481,n
201702473,魏艳几,200951199505145828,男,汉,共青团员,西藏自治区,上海市平顶山市魏都区郎金,361835,1995/05/14,11522523866,rnecffzv@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,硕士,非定向,英语,六级,577,n
201702474,孙秀雨,641222199906084420,男,汉,中共党员,广东省,黑龙江省濮阳市舞阳县褚艳,243166,1999/06/08,13977032781,ilftzshu@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,496,n
201702475,武三强,726376199503218168,女,汉,共青团员,贵州省,安徽省南阳市社旗县华几,653741,1995/03/21,17458326229,wyikmpf@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,553,n
201702476,朱雨英,738488200003277313,男,汉,共青团员,广西壮族自治区,上海市郑州市平桥区杨洋,239179,2000/03/27,19204721545,ljqtvbku@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,593,n
201702477,卫秀,680307199608130989,男,汉,共青团员,江苏省,宁夏回族自治区商丘市殷都区朱几几,129813,1996/08/13,16322067022,urytfkrzj@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,484,n
201702478,孔宇,172146199605148407,男,汉,中共预备党员,湖南省,陕西省新乡市沁阳市周英,526712,1996/05/14,14197829771,dqauwd@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,498,n
201702479,施节洋,188830199701267882,男,汉,中共预备党员,青海省,福建省许昌市孟津县朱金娟,317761,1997/01/26,12217107915,vyvzypd@163.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,479,n
201702480,吕洋,015711199712272548,男,汉,中共预备党员,宁夏回族自治区,贵州省新乡市潘八淼,488281,1997/12/27,19161900105,oiakdxdx@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,463,n
201702481,魏八吉,579433199508028785,男,汉,中共预备党员,湖南省,北京市南阳市新华区尤秀,441179,1995/08/02,15829724863,khqixzuv@163.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,590,n
201702482,王娟的,378760199805281495,男,汉,共青团员,江苏省,台湾省开封市郏县钱翁,932266,1998/05/28,15019185267,jlojrd@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,硕士,定向,英语,四级,599,n
201702483,郑敏娟,717643199910153986,男,汉,中共预备党员,广西壮族自治区,青海省濮阳市杞县孔吉,517343,1999/10/15,17794776140,ovkcvsw@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,568,n
201702484,韩淼,263371199905055650,女,汉,中共党员,广东省,广西壮族自治区漯河市北关区吕八叒,423945,1999/05/05,16765079319,vlebsuilh@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,非定向,英语,六级,474,n
201702485,郎八,328774200010310791,女,汉,中共预备党员,浙江省,辽宁省新乡市扶沟县陶水吉,193519,2000/10/31,16788666752,qtwvsdqhj@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,六级,558,n
201702486,朱军军,930414199508023329,女,汉,共青团员,山东省,天津市平顶山市杞县钱几又,547533,1995/08/02,14433882621,jzksxsp@163.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,六级,460,n
201702487,武宇雨,536333199702033228,男,回,中共党员,宁夏回族自治区,宁夏回族自治区洛阳市湖滨区何军,514189,1997/02/03,19860026573,hsjuhzp@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,硕士,定向,英语,四级,519,n
201702488,陈杰宇,775621199811194646,女,汉,中共党员,贵州省,西藏自治区许昌市解放区苏娜静,841136,1998/11/19,18912875862,sbqmvprrh@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,529,n
201702489,王伟,671527199603081932,男,汉,中共预备党员,山西省,湖北省驻马店市扶沟县韩个,328211,1996/03/08,15789220978,yqdgsc@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,641,n
201702490,朱静,548839199506094380,男,汉,共青团员,四川省,四川省三门峡市湛河区冯敏艳,412168,1995/06/09,16630563645,xjaity@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,硕士,非定向,英语,四级,527,n
201702491,冯丽,289960199805171868,女,汉,中共预备党员,吉林省,山西省许昌市扶沟县李杰鑫,941367,1998/05/17,16136302431,htbolk@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,453,n
201702492,葛的,089063199508165131,女,汉,共青团员,云南省,内蒙古自治区平顶山市太康县吕几,999952,1995/08/16,10561602460,eknwjh@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,635,n
201702493,李雨,977901199505103696,女,汉,中共预备党员,上海市,安徽省南阳市永城市华伟,217915,1995/05/10,19751190093,wzmwtn@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,506,n
201702494,钱金节,417261199603194978,女,土家,中共预备党员,新疆维吾尔自治区,天津市周口市吉利区奚杰,164186,1996/03/19,19319302321,nvlwpo@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,517,n
201702495,李勇,733391199704153790,女,汉,中共党员,香港,浙江省焦作市洛龙区金伟,744165,1997/04/15,13389619578,ddmrbfoj@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,硕士,定向,英语,六级,614,n
201702496,郑磊的,015659199509122175,男,汉,共青团员,山西省,台湾省信阳市天坛街道朱勇个,869627,1995/09/12,17975793688,foccmmae@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,硕士,定向,英语,四级,547,n
201702497,卫磊,987586199911111983,女,汉,共青团员,江西省,黑龙江省平顶山市济水街道郎勇几,596467,1999/11/11,11125955925,dawugro@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,449,n
201702498,张军,434070199910222806,男,汉,共青团员,山西省,台湾省洛阳市魏都区魏伟,249927,1999/10/22,16837527578,dyoilnabx@qq.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,448,n
201702499,陈几,064755199611296891,女,汉,中共党员,浙江省,云南省周口市上蔡县沈节,346221,1996/11/29,11725042103,hqkapmp@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,442,n
201702500,秦雨双,316988200003171258,男,汉,共青团员,云南省,天津市开封市修武县朱的,919885,2000/03/17,11731070988,idwtoh@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,六级,602,n
201702501,褚个,805247199609108586,女,回,中共预备党员,澳门,吉林省商丘市沁园街道严三丽,885695,1996/09/10,15428576177,qnoiruvf@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,425,n
201702502,华吉芳,375038199804259322,男,汉,中共预备党员,浙江省,重庆市开封市五龙口镇王的,262671,1998/04/25,18754625020,rkvexp@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,441,n
201702503,武叕芳,429539199504116913,男,苗,中共预备党员,澳门,内蒙古自治区濮阳市杞县苏叒,545556,1995/04/11,12196581574,xlfcdoiul@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,六级,598,n
201702504,张叒三,177618200006210070,女,汉,中共预备党员,宁夏回族自治区,海南省洛阳市郏县朱三,978835,2000/06/21,17430494085,lpojofl@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,硕士,定向,英语,四级,477,n
201702505,范八宇,403429199605085759,男,汉,共青团员,辽宁省,天津市驻马店市汝阳县冯芳鑫,747587,1996/05/08,11266629192,ogkqoen@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,592,n
201702506,郑节强,246492199509138623,男,汉,共青团员,黑龙江省,安徽省信阳市新密市吕几第,529319,1995/09/13,15842715251,crxuqwkcm@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,443,n
201702507,华叕,200651199710023912,男,汉,中共党员,山西省,天津市安阳市原阳县孔八,756544,1997/10/02,14457079515,dhetabarp@163.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,431,n
201702508,魏个敏,868658199610199702,男,汉,中共党员,上海市,辽宁省洛阳市马村区周静水,271471,1996/10/19,12670350957,hfizgh@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,579,n
201702509,武勇丽,864820199803166308,男,汉,共青团员,黑龙江省,甘肃省许昌市沈丘县周鑫,524268,1998/03/16,10325711930,pixsnjgxh@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,585,n
201702510,朱水叕,557245199511269775,男,汉,中共党员,山东省,湖北省南阳市宁陵县钱几洋,835356,1995/11/26,18061967987,bxicfqij@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,非定向,英语,四级,609,n
201702511,朱军,359909199508166491,男,汉,共青团员,广东省,上海市驻马店市舞钢市彭金,295119,1995/08/16,16007581855,rvtixqgfy@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,626,n
201702512,朱洋是,217395199612043905,男,汉,共青团员,香港,青海省平顶山市舞阳县褚鑫,798255,1996/12/04,11104215760,esialrmv@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,622,n
201702513,王虎,828309200006102476,女,汉,中共党员,新疆维吾尔自治区,北京市濮阳市济水街道李节,884299,2000/06/10,10452849386,mmklzsgxk@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,450,n
201702514,何雨金,493732199508170512,女,汉,中共党员,云南省,台湾省安阳市虞城县葛强又,797148,1995/08/17,19578437266,hkpwwbfa@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,599,n
201702515,褚娜吉,006746199505312649,女,汉,共青团员,新疆维吾尔自治区,四川省商丘市天坛街道郑静,311734,1995/05/31,11575372615,dgoxlxxsn@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,硕士,非定向,英语,四级,560,n
201702516,吕英强,168356199903233238,女,藏,共青团员,河北省,宁夏回族自治区开封市王屋镇何伟,523695,1999/03/23,19424261954,qwhysuh@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,488,n
201702517,吕芳,171775200005272858,女,汉,中共预备党员,山西省,海南省安阳市舞阳县彭敏勇,676949,2000/05/27,15509308210,srcaysrqf@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,430,n
201702518,蒋又叕,022734199801057379,女,汉,共青团员,湖北省,陕西省三门峡市吉利区范几双,919462,1998/01/05,12298223584,xibgbt@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,六级,474,n
201702519,韩是,543945199611114234,男,汉,共青团员,山东省,甘肃省三门峡市舞钢市葛几,853788,1996/11/11,12264460619,xqvtkiaiy@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,444,n
201702520,李英几,091293199510312618,男,汉,中共党员,江西省,贵州省驻马店市郾城区施叒,514668,1995/10/31,13532791411,onzvoe@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,514,n
201702521,韩个,891057200001184010,女,汉,共青团员,西藏自治区,重庆市新乡市南乐县潘雨,759338,2000/01/18,14418803420,wehgplt@163.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,591,n
201702522,何金,972504200008261301,男,汉,中共党员,河北省,湖北省信阳市淮阳区魏勇敏,521248,2000/08/26,15264384075,limqzkgcx@163.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,612,n
201702523,朱鑫,577360199503276123,女,汉,共青团员,山东省,澳门焦作市顺河回族区李雨翁,197888,1995/03/27,14366247764,smtloah@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,557,n
201702524,韩翁节,843994199703027729,女,汉,中共党员,浙江省,澳门濮阳市正阳县奚水个,559578,1997/03/02,15589624604,cgcsddwe@qq.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,非定向,英语,四级,568,n
201702525,潘虎个,199004199601043625,女,汉,中共党员,四川省,新疆维吾尔自治区洛阳市坡头镇郑军,294496,1996/01/04,19389301571,bksjwnad@163.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,六级,434,n
201702526,卫水个,911898199804021830,男,汉,中共预备党员,湖南省,山西省新乡市中牟县奚勇,875849,1998/04/02,15919787000,qiodao@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,硕士,定向,英语,四级,556,n
201702527,魏是静,544657199510095597,男,汉,共青团员,山东省,辽宁省济源市驿城区潘娟雨,799277,1995/10/09,15835694847,pqhirceyp@qq.com,合肥工业大学宣城校区,经济系,国际贸易,2017,本科,定向,英语,四级,474,n
201702528,武叕杰,879278199711020537,男,汉,共青团员,安徽省,云南省平顶山市清丰县蒋秀娜,586659,1997/11/02,15785543752,xzdxbmp@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,非定向,英语,四级,433,n
201702529,周秀,483164199503013093,男,汉,中共党员,陕西省,江苏省新乡市沁阳市施鑫,658532,1995/03/01,12280647118,ncplrrp@163.com,合肥工业大学宣城校区,机械工程学院,机械工程,2017,本科,定向,英语,四级,624,n
201702530,范淼金,385497199802021497,女,汉,共青团员,香港,江苏省郑州市尉氏县范又秀,611596,1998/02/02,13841568155,mynfve@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,四级,619,n
201702531,陈宇叕,630633200008071010,男,汉,共青团员,香港,湖南省商丘市卫滨区孙淼翁,936241,2000/08/07,14388451669,mnrcrkq@qq.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,博士,定向,英语,六级,439,n
201702532,孙宇宇,535379199908068997,男,汉,中共党员,吉林省,内蒙古自治区周口市龙亭区郑洋虎,483535,1999/08/06,19174647672,pnrsqak@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,437,n
201702533,吕杰,872284199507295160,女,汉,中共预备党员,江西省,河南省漯河市通许县钱第,119331,1995/07/29,19781282474,wmpvuc@163.com,合肥工业大学宣城校区,计算机与信息系,计算机科学与技术,2017,本科,定向,英语,六级,626,n
201702534,葛翁,144216199502064142,男,汉,中共预备党员,浙江省,云南省焦作市鹿邑县魏秀八,359428,1995/02/06,19747512167,fgvkitssq@qq.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,431,n
201702535,杨三,729298199512223494,男,汉,共青团员,黑龙江省,海南省济源市汤阴县苏军,271849,1995/12/22,14327152019,dnnlpa@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,六级,543,n
201702536,张鑫翁,910646199706102172,女,土家,共青团员,山东省,四川省濮阳市内乡县尤娟水,727583,1997/06/10,19773556844,wtlidl@163.com,合肥工业大学宣城校区,管理学院,管理学,2017,本科,定向,英语,四级,618,n
201702537,王娟,864108199610204908,男,汉,共青团员,宁夏回族自治区,内蒙古自治区驻马店市轵城镇秦三,531844,1996/10/20,13727541802,ucbwwwujj@163.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,648,n
201702538,郎秀,826385200012099083,女,汉,中共预备党员,内蒙古自治区,上海市南阳市南召县卫个八,627797,2000/12/09,16344193910,mivqhag@163.com,合肥工业大学宣城校区,文法学院,法学,2017,本科,定向,英语,四级,589,n
201702539,张杰,737093199701249774,男,汉,中共党员,青海省,甘肃省郑州市禹州市施勇,946299,1997/01/24,14389315305,brkcoolm@qq.com,合肥工业大学宣城校区,化工系,化学工程,2017,本科,定向,英语,四级,618,n
